TransactionID,CustomerID,ProductID,QuantityPurchased,TransactionDate,Price
776,273,108,3,02/02/23,24.61
777,881,147,3,02/02/23,53.98
778,62,84,1,02/02/23,74.47
779,596,111,1,02/02/23,85.44
780,880,66,3,02/02/23,10.05
781,729,158,1,02/02/23,22.27
782,342,53,2,02/02/23,26.27
783,397,34,3,02/02/23,49.48
784,699,150,2,02/02/23,44.32
785,19,67,4,02/02/23,64.75
786,177,134,2,02/02/23,52.27
787,612,27,4,02/02/23,65.77
788,396,10,3,02/02/23,57.39
789,445,73,4,02/02/23,68.55
790,233,96,4,02/02/23,99.06
791,915,48,2,02/02/23,27.7
792,76,70,2,02/02/23,43.77
793,265,187,2,03/02/23,84.34
794,455,100,3,03/02/23,68.85
795,796,59,3,03/02/23,51.94
796,718,2,2,03/02/23,81.6
797,735,157,3,03/02/23,14.43
798,384,196,3,03/02/23,66.05
799,564,65,4,03/02/23,17.19
800,851,83,4,03/02/23,90.16
801,506,154,2,03/02/23,45.85
802,367,10,3,03/02/23,57.39
803,144,53,4,03/02/23,26.27
804,885,79,1,03/02/23,50.42
805,69,59,3,03/02/23,51.94
806,99,150,1,03/02/23,44.32
807,396,179,2,03/02/23,85.91
808,25,48,3,03/02/23,27.7
809,948,149,2,03/02/23,92.64
810,891,123,2,03/02/23,25.18
811,469,22,2,03/02/23,23.28
812,484,100,2,03/02/23,68.85
813,565,98,2,03/02/23,30.55
814,151,158,3,03/02/23,22.27
815,144,25,1,03/02/23,90.34
816,569,28,3,03/02/23,92.56
817,39,193,3,04/02/23,82.2
818,109,113,3,04/02/23,30.98
819,693,45,4,04/02/23,34.44
820,42,68,4,04/02/23,42.59
821,186,7,3,04/02/23,58.2
822,935,49,1,04/02/23,78.21
823,398,137,3,04/02/23,45.43
824,223,164,2,04/02/23,10.36
825,634,83,4,04/02/23,90.16
826,133,129,4,04/02/23,72.93
827,163,138,3,04/02/23,34.54
828,215,164,3,04/02/23,10.36
829,733,73,1,04/02/23,68.55
830,235,46,1,04/02/23,12.99
831,843,106,2,04/02/23,99.41
832,658,160,3,04/02/23,85.88
833,751,32,3,04/02/23,43.82
834,588,6,3,04/02/23,91.73
835,9,176,4,04/02/23,90
836,74,166,2,04/02/23,26.81
837,954,145,1,04/02/23,66
838,492,74,4,04/02/23,42.05
839,913,114,4,04/02/23,78.16
840,253,27,4,04/02/23,65.77
841,230,54,4,05/02/23,82.01
842,519,178,2,05/02/23,11.21
843,174,163,3,05/02/23,50.61
844,653,85,1,05/02/23,99.81
845,168,127,1,05/02/23,94.35
846,170,153,4,05/02/23,93.43
847,393,156,4,05/02/23,89.84
848,946,111,2,05/02/23,85.44
849,795,15,4,05/02/23,46.59
850,634,132,1,05/02/23,12.98
851,194,93,1,05/02/23,29.67
852,517,123,3,05/02/23,25.18
853,29,73,3,05/02/23,68.55
854,165,155,1,05/02/23,38.72
855,422,154,1,05/02/23,45.85
856,339,147,2,05/02/23,53.98
857,648,92,2,05/02/23,91.03
858,496,17,1,05/02/23,94.5
859,365,43,4,05/02/23,33.47
860,833,121,3,05/02/23,59.81
861,342,41,1,05/02/23,27.03
862,500,170,4,05/02/23,13.65
863,657,178,1,05/02/23,11.21
864,511,168,3,05/02/23,71.14
865,327,39,3,06/02/23,95.92
866,217,113,2,06/02/23,30.98
867,301,151,2,06/02/23,78.87
868,132,111,2,06/02/23,85.44
869,804,180,2,06/02/23,94.76
870,70,47,3,06/02/23,56.53
871,252,63,4,06/02/23,65.49
872,415,110,4,06/02/23,25.42
873,787,69,4,06/02/23,77.71
874,445,43,1,06/02/23,33.47
875,876,176,2,06/02/23,90
876,182,34,2,06/02/23,49.48
877,167,40,3,06/02/23,24.03
878,91,61,3,06/02/23,36.82
879,714,178,1,06/02/23,11.21
880,858,195,1,06/02/23,71.6
881,531,62,4,06/02/23,26.43
882,39,58,3,06/02/23,61.64
883,126,161,2,06/02/23,10.95
884,451,75,4,06/02/23,96.74
885,173,16,2,06/02/23,87.93
886,653,82,4,06/02/23,72.65
887,754,94,2,06/02/23,66.29
888,220,48,1,06/02/23,27.7
889,638,138,4,07/02/23,34.54
890,58,82,2,07/02/23,72.65
891,660,38,2,07/02/23,52.63
892,476,127,3,07/02/23,94.35
893,456,19,4,07/02/23,96.33
894,829,164,2,07/02/23,10.36
895,895,187,3,07/02/23,84.34
896,361,63,2,07/02/23,65.49
897,935,77,4,07/02/23,86.32
898,1,174,1,07/02/23,84.7
899,387,131,4,07/02/23,85.13
900,973,102,4,07/02/23,64.32
901,348,65,2,07/02/23,17.19
902,190,120,2,07/02/23,30.43
903,505,91,4,07/02/23,80.7
904,191,8,3,07/02/23,87.2
905,508,179,3,07/02/23,85.91
906,369,73,3,07/02/23,68.55
907,409,134,2,07/02/23,52.27
908,824,107,2,07/02/23,72.89
909,929,89,4,07/02/23,72.22
910,934,39,1,07/02/23,95.92
911,117,113,2,07/02/23,30.98
912,134,188,4,07/02/23,36.22
913,58,28,4,08/02/23,92.56
914,556,97,1,08/02/23,53.09
915,685,182,3,08/02/23,30.83
916,672,37,4,08/02/23,58.92
917,173,137,4,08/02/23,45.43
918,829,82,4,08/02/23,72.65
919,815,56,3,08/02/23,70.21
920,149,187,3,08/02/23,84.34
921,80,85,1,08/02/23,99.81
922,886,2,2,08/02/23,81.6
923,213,189,3,08/02/23,82.77
924,203,58,2,08/02/23,61.64
925,764,107,2,08/02/23,72.89
926,229,123,3,08/02/23,25.18
927,676,188,4,08/02/23,36.22
928,227,168,1,08/02/23,71.14
929,659,164,2,08/02/23,10.36
930,532,114,4,08/02/23,78.16
931,441,107,3,08/02/23,72.89
932,402,37,2,08/02/23,58.92
933,47,79,2,08/02/23,50.42
934,233,92,2,08/02/23,91.03
935,305,18,4,08/02/23,99.35
936,526,98,4,08/02/23,30.55
937,143,63,4,09/02/23,65.49
938,415,150,2,09/02/23,44.32
939,513,139,2,09/02/23,10.3
940,373,186,1,09/02/23,23.46
941,566,185,1,09/02/23,90.8
942,886,4,4,09/02/23,22.06
943,259,135,4,09/02/23,16.89
944,656,61,3,09/02/23,36.82
945,471,107,4,09/02/23,72.89
946,953,54,1,09/02/23,82.01
947,971,88,1,09/02/23,72.79
948,12,68,1,09/02/23,42.59
949,330,129,2,09/02/23,72.93
950,736,55,2,09/02/23,67.76
951,784,3,4,09/02/23,78.72
952,968,166,3,09/02/23,26.81
953,358,121,3,09/02/23,59.81
954,972,129,3,09/02/23,72.93
955,408,102,2,09/02/23,64.32
956,668,38,1,09/02/23,52.63
957,373,85,1,09/02/23,99.81
958,8,157,2,09/02/23,14.43
959,122,133,3,09/02/23,34.15
960,348,92,3,09/02/23,91.03
961,676,21,4,10/02/23,14.29
962,90,199,4,10/02/23,27.62
963,648,195,3,10/02/23,71.6
964,698,109,2,10/02/23,11.12
965,316,47,3,10/02/23,56.53
966,178,84,4,10/02/23,74.47
967,540,83,3,10/02/23,90.16
968,732,35,2,10/02/23,11.56
969,869,196,1,10/02/23,66.05
970,41,69,2,10/02/23,77.71
971,740,129,2,10/02/23,72.93
972,704,196,4,10/02/23,66.05
973,923,140,2,10/02/23,74.78
974,502,188,2,10/02/23,36.22
975,959,27,4,10/02/23,65.77
976,145,56,4,10/02/23,70.21
977,201,23,1,10/02/23,41.4
978,929,153,3,10/02/23,93.43
979,724,21,2,10/02/23,14.29
980,461,61,4,10/02/23,36.82
981,732,63,1,10/02/23,65.49
982,752,122,3,10/02/23,67.99
983,925,52,4,10/02/23,80.47
984,909,88,3,10/02/23,72.79
985,558,153,3,11/02/23,93.43
986,547,55,2,11/02/23,67.76
987,253,46,2,11/02/23,12.99
988,390,32,4,11/02/23,43.82
989,594,55,3,11/02/23,67.76
990,883,96,4,11/02/23,99.06
991,256,133,4,11/02/23,34.15
992,709,36,3,11/02/23,99.46
993,815,110,4,11/02/23,25.42
994,921,177,3,11/02/23,39
995,450,106,3,11/02/23,99.41
996,10,58,3,11/02/23,61.64
997,824,39,3,11/02/23,95.92
998,798,80,1,11/02/23,58.28
999,242,97,3,11/02/23,53.09
1000,251,113,2,11/02/23,30.98
1001,877,61,2,11/02/23,36.82
1002,5,137,2,11/02/23,45.43
1003,119,6,3,11/02/23,91.73
1004,801,109,2,11/02/23,11.12
1005,374,35,1,11/02/23,11.56
1006,65,39,4,11/02/23,95.92
1007,146,150,3,11/02/23,44.32
1008,224,169,2,11/02/23,53.88
1009,239,118,1,12/02/23,14.55
1010,177,5,4,12/02/23,17.97
1011,779,170,1,12/02/23,13.65
1012,853,87,2,12/02/23,84.97
1013,282,76,1,12/02/23,94.25
1014,63,195,4,12/02/23,71.6
1015,217,158,2,12/02/23,22.27
1016,854,57,4,12/02/23,84.9
1017,827,127,1,12/02/23,94.35
1018,795,29,3,12/02/23,51.74
1019,689,165,3,12/02/23,46.15
1020,461,87,3,12/02/23,84.97
1021,929,141,3,12/02/23,85.04
1022,610,160,4,12/02/23,85.88
1023,105,46,3,12/02/23,12.99
1024,99,116,4,12/02/23,80.45
1025,511,112,2,12/02/23,11.95
1026,385,151,3,12/02/23,78.87
1027,405,45,4,12/02/23,34.44
1028,823,145,3,12/02/23,66
1029,518,104,3,12/02/23,86.53
1030,476,85,3,12/02/23,99.81
1031,977,194,4,12/02/23,57.65
1032,709,134,1,12/02/23,52.27
1033,863,108,3,13/02/23,24.61
1034,645,18,3,13/02/23,99.35
1035,870,94,2,13/02/23,66.29
1036,771,150,1,13/02/23,44.32
1037,437,33,4,13/02/23,61.99
1038,23,158,2,13/02/23,22.27
1039,997,126,3,13/02/23,15.19
1040,565,160,2,13/02/23,85.88
1041,677,170,2,13/02/23,13.65
1042,714,122,3,13/02/23,67.99
1043,458,138,1,13/02/23,34.54
1044,83,115,1,13/02/23,62.75
1045,145,164,2,13/02/23,10.36
1046,85,162,3,13/02/23,87.55
1047,78,28,4,13/02/23,92.56
1048,457,11,2,13/02/23,58.55
1049,878,167,4,13/02/23,66.2
1050,1,47,2,13/02/23,56.53
1051,51,127,2,13/02/23,94.35
1052,685,147,3,13/02/23,53.98
1053,717,118,3,13/02/23,14.55
1054,772,143,4,13/02/23,60.78
1055,446,126,4,13/02/23,15.19
1056,449,156,1,13/02/23,89.84
1057,881,152,3,14/02/23,63.79
1058,488,72,2,14/02/23,46.64
1059,800,107,2,14/02/23,72.89
1060,34,137,1,14/02/23,45.43
1061,348,175,3,14/02/23,28.05
1062,95,33,2,14/02/23,61.99
1063,72,190,1,14/02/23,92.82
1064,551,19,1,14/02/23,96.33
1065,154,195,2,14/02/23,71.6
1066,250,74,2,14/02/23,42.05
1067,674,168,4,14/02/23,71.14
1068,438,175,3,14/02/23,28.05
1069,118,193,4,14/02/23,82.2
1070,771,157,1,14/02/23,14.43
1071,891,178,2,14/02/23,11.21
1072,306,98,4,14/02/23,30.55
1073,268,141,1,14/02/23,85.04
1074,961,129,3,14/02/23,72.93
1075,54,162,2,14/02/23,87.55
1076,236,93,4,14/02/23,29.67
1077,389,176,3,14/02/23,90
1078,990,48,4,14/02/23,27.7
1079,734,177,1,14/02/23,39
1080,763,64,3,14/02/23,31.05
1081,825,61,4,15/02/23,36.82
1082,401,157,3,15/02/23,14.43
1083,624,39,1,15/02/23,95.92
1084,767,128,3,15/02/23,62.76
1085,303,88,4,15/02/23,72.79
1086,919,26,1,15/02/23,26.82
1087,207,17,2,15/02/23,94.5
1088,229,71,4,15/02/23,53.74
1089,853,13,4,15/02/23,18.78
1090,910,69,1,15/02/23,77.71
1091,578,26,1,15/02/23,26.82
1092,75,49,2,15/02/23,78.21
1093,435,195,4,15/02/23,71.6
1094,103,7,1,15/02/23,58.2
1095,422,58,2,15/02/23,61.64
1096,704,49,2,15/02/23,78.21
1097,764,103,1,15/02/23,93.81
1098,738,53,4,15/02/23,26.27
1099,806,193,3,15/02/23,82.2
1100,306,62,3,15/02/23,26.43
1101,98,17,2,15/02/23,94.5
1102,850,171,3,15/02/23,69.05
1103,798,25,3,15/02/23,90.34
1104,335,131,1,15/02/23,85.13
1105,859,29,2,16/02/23,51.74
1106,435,117,4,16/02/23,77.15
1107,447,160,2,16/02/23,85.88
1108,994,26,1,16/02/23,26.82
1109,308,124,3,16/02/23,97.86
1110,249,144,4,16/02/23,30.49
1111,166,25,2,16/02/23,90.34
1112,481,54,3,16/02/23,82.01
1113,984,156,2,16/02/23,89.84
1114,335,73,4,16/02/23,68.55
1115,542,120,2,16/02/23,30.43
1116,759,56,2,16/02/23,70.21
1117,106,65,2,16/02/23,17.19
1118,563,93,3,16/02/23,29.67
1119,81,86,4,16/02/23,41.37
1120,133,80,4,16/02/23,58.28
1121,797,169,3,16/02/23,53.88
1122,900,108,3,16/02/23,24.61
1123,138,179,3,16/02/23,85.91
1124,184,118,1,16/02/23,14.55
1125,401,199,2,16/02/23,27.62
1126,330,157,2,16/02/23,14.43
1127,785,83,4,16/02/23,90.16
1128,508,147,2,16/02/23,53.98
1129,852,194,1,17/02/23,57.65
1130,984,169,3,17/02/23,53.88
1131,69,173,4,17/02/23,74.83
1132,546,15,4,17/02/23,46.59
1133,774,131,2,17/02/23,85.13
1134,53,139,4,17/02/23,10.3
1135,450,181,3,17/02/23,69
1136,205,174,4,17/02/23,84.7
1137,126,30,3,17/02/23,19.32
1138,747,57,1,17/02/23,84.9
1139,43,146,1,17/02/23,11.09
1140,752,179,3,17/02/23,85.91
1141,971,128,2,17/02/23,62.76
1142,883,48,4,17/02/23,27.7
1143,111,194,2,17/02/23,57.65
1144,761,136,4,17/02/23,73.53
1145,663,22,1,17/02/23,23.28
1146,183,6,1,17/02/23,91.73
1147,848,185,1,17/02/23,90.8
1148,95,104,4,17/02/23,86.53
1149,971,36,1,17/02/23,99.46
1150,374,79,1,17/02/23,50.42
1151,912,116,1,17/02/23,80.45
1152,520,57,1,17/02/23,84.9
1153,900,49,2,18/02/23,78.21
1154,360,173,1,18/02/23,74.83
1155,900,82,1,18/02/23,72.65
1156,696,66,2,18/02/23,10.05
1157,281,77,2,18/02/23,86.32
1158,195,45,4,18/02/23,34.44
1159,864,79,3,18/02/23,50.42
1160,195,20,1,18/02/23,10.53
1161,667,192,1,18/02/23,42.85
1162,93,123,1,18/02/23,25.18
1163,672,67,4,18/02/23,64.75
1164,946,83,1,18/02/23,90.16
1165,61,3,3,18/02/23,78.72
1166,634,182,2,18/02/23,30.83
1167,51,64,4,18/02/23,31.05
1168,403,40,2,18/02/23,24.03
1169,789,59,1,18/02/23,51.94
1170,5,183,1,18/02/23,32.66
1171,466,62,1,18/02/23,26.43
1172,604,132,3,18/02/23,12.98
1173,682,60,3,18/02/23,67.3
1174,829,116,4,18/02/23,80.45
1175,534,75,2,18/02/23,96.74
1176,405,122,1,18/02/23,67.99
1177,838,107,1,19/02/23,72.89
1178,513,96,1,19/02/23,99.06
1179,645,91,1,19/02/23,80.7
1180,233,158,3,19/02/23,22.27
1181,524,130,2,19/02/23,57.27
1182,346,62,2,19/02/23,26.43
1183,46,49,4,19/02/23,78.21
1184,546,137,3,19/02/23,45.43
1185,945,92,1,19/02/23,91.03
1186,78,159,2,19/02/23,17.42
1187,730,124,2,19/02/23,97.86
1188,813,61,3,19/02/23,36.82
1189,923,48,4,19/02/23,27.7
1190,73,153,4,19/02/23,93.43
1191,794,164,1,19/02/23,10.36
1192,249,136,4,19/02/23,73.53
1193,47,58,2,19/02/23,61.64
1194,121,101,4,19/02/23,16.85
1195,214,112,1,19/02/23,11.95
1196,239,173,2,19/02/23,74.83
1197,56,62,4,19/02/23,26.43
1198,350,39,4,19/02/23,95.92
1199,107,58,3,19/02/23,61.64
1200,831,99,1,19/02/23,44.37
1201,48,192,4,20/02/23,42.85
1202,573,44,3,20/02/23,81.93
1203,337,29,2,20/02/23,51.74
1204,26,59,3,20/02/23,51.94
1205,804,71,3,20/02/23,53.74
1206,257,92,4,20/02/23,91.03
1207,8,9,4,20/02/23,15.23
1208,625,127,4,20/02/23,94.35
1209,867,134,3,20/02/23,52.27
1210,253,157,2,20/02/23,14.43
1211,692,186,1,20/02/23,23.46
1212,719,145,3,20/02/23,66
1213,303,144,4,20/02/23,30.49
1214,639,131,1,20/02/23,85.13
1215,56,21,2,20/02/23,14.29
1216,726,64,1,20/02/23,31.05
1217,526,90,4,20/02/23,39.33
1218,474,36,3,20/02/23,99.46
1219,28,62,3,20/02/23,26.43
1220,983,170,4,20/02/23,13.65
1221,78,76,3,20/02/23,94.25
1222,216,170,4,20/02/23,13.65
1223,386,189,3,20/02/23,82.77
1224,365,13,3,20/02/23,18.78
1225,666,11,3,21/02/23,58.55
1226,526,54,2,21/02/23,82.01
1227,699,16,2,21/02/23,87.93
1228,312,8,4,21/02/23,87.2
1229,883,104,2,21/02/23,86.53
1230,7,59,4,21/02/23,51.94
1231,3,57,1,21/02/23,84.9
1232,623,40,1,21/02/23,24.03
1233,919,187,2,21/02/23,84.34
1234,750,130,1,21/02/23,57.27
1235,363,94,1,21/02/23,66.29
1236,751,138,3,21/02/23,34.54
1237,508,44,3,21/02/23,81.93
1238,274,139,4,21/02/23,10.3
1239,506,80,1,21/02/23,58.28
1240,806,81,4,21/02/23,76.79
1241,739,2,4,21/02/23,81.6
1242,883,178,1,21/02/23,11.21
1243,15,140,2,21/02/23,74.78
1244,192,115,1,21/02/23,62.75
1245,985,90,3,21/02/23,39.33
1246,631,23,1,21/02/23,41.4
1247,485,146,2,21/02/23,11.09
1248,28,62,4,21/02/23,26.43
1249,714,113,4,22/02/23,30.98
1250,39,128,3,22/02/23,62.76
1251,953,62,3,22/02/23,26.43
1252,273,38,3,22/02/23,52.63
1253,231,195,4,22/02/23,71.6
1254,86,166,3,22/02/23,26.81
1255,474,195,1,22/02/23,71.6
1256,126,61,4,22/02/23,36.82
1257,812,129,2,22/02/23,72.93
1258,537,173,4,22/02/23,74.83
1259,145,156,1,22/02/23,89.84
1260,525,149,1,22/02/23,92.64
1261,212,122,3,22/02/23,67.99
1262,25,110,4,22/02/23,25.42
1263,580,13,4,22/02/23,18.78
1264,394,155,4,22/02/23,38.72
1265,67,100,2,22/02/23,68.85
1266,233,135,3,22/02/23,16.89
1267,109,22,1,22/02/23,23.28
1268,146,74,1,22/02/23,42.05
1269,111,181,3,22/02/23,69
1270,228,132,1,22/02/23,12.98
1271,111,23,1,22/02/23,41.4
1272,470,119,3,22/02/23,90.33
1273,34,70,1,23/02/23,43.77
1274,623,84,4,23/02/23,74.47
1275,776,101,2,23/02/23,16.85
1276,936,84,3,23/02/23,74.47
1277,369,161,2,23/02/23,10.95
1278,748,28,1,23/02/23,92.56
1279,595,136,1,23/02/23,73.53
1280,554,1,4,23/02/23,46.11
1281,425,165,3,23/02/23,46.15
1282,613,63,1,23/02/23,65.49
1283,518,22,3,23/02/23,23.28
1284,692,70,3,23/02/23,43.77
1285,282,125,3,23/02/23,53.93
1286,320,149,3,23/02/23,92.64
1287,738,96,3,23/02/23,99.06
1288,443,163,2,23/02/23,50.61
1289,952,79,4,23/02/23,50.42
1290,315,5,3,23/02/23,17.97
1291,877,60,2,23/02/23,67.3
1292,966,120,1,23/02/23,30.43
1293,741,46,3,23/02/23,12.99
1294,377,178,1,23/02/23,11.21
1295,289,176,3,23/02/23,90
1296,437,134,2,23/02/23,52.27
1297,662,56,2,24/02/23,70.21
1298,277,110,2,24/02/23,25.42
1299,710,187,4,24/02/23,84.34
1300,582,157,1,24/02/23,14.43
1301,503,199,4,24/02/23,27.62
1302,624,104,3,24/02/23,86.53
1303,516,77,1,24/02/23,86.32
1304,350,146,2,24/02/23,11.09
1305,843,2,1,24/02/23,81.6
1306,446,8,2,24/02/23,87.2
1307,830,75,4,24/02/23,96.74
1308,350,182,4,24/02/23,30.83
1309,607,125,2,24/02/23,53.93
1310,664,38,2,24/02/23,52.63
1311,823,176,3,24/02/23,90
1312,137,27,4,24/02/23,65.77
1313,759,20,4,24/02/23,10.53
1314,899,140,3,24/02/23,74.78
1315,243,43,4,24/02/23,33.47
1316,543,189,2,24/02/23,82.77
1317,40,31,1,24/02/23,51.2
1318,229,91,1,24/02/23,80.7
1319,548,61,4,24/02/23,36.82
1320,920,195,3,24/02/23,71.6
1321,223,109,2,25/02/23,11.12
1322,6,91,1,25/02/23,80.7
1323,322,163,2,25/02/23,50.61
1324,468,95,4,25/02/23,45.29
1325,732,143,4,25/02/23,60.78
1326,75,144,1,25/02/23,30.49
1327,4,13,4,25/02/23,18.78
1328,847,113,3,25/02/23,30.98
1329,646,35,4,25/02/23,11.56
1330,118,187,4,25/02/23,84.34
1331,881,149,4,25/02/23,92.64
1332,606,182,2,25/02/23,30.83
1333,504,158,2,25/02/23,22.27
1334,998,48,1,25/02/23,27.7
1335,947,35,1,25/02/23,11.56
1336,574,86,1,25/02/23,41.37
1337,441,166,4,25/02/23,26.81
1338,194,159,2,25/02/23,17.42
1339,847,152,3,25/02/23,63.79
1340,715,114,4,25/02/23,78.16
1341,392,177,4,25/02/23,39
1342,26,100,4,25/02/23,68.85
1343,435,160,3,25/02/23,85.88
1344,173,183,1,25/02/23,32.66
1345,300,186,3,26/02/23,23.46
1346,645,99,1,26/02/23,44.37
1347,326,3,3,26/02/23,78.72
1348,410,197,2,26/02/23,23.76
1349,118,85,4,26/02/23,99.81
1350,836,125,4,26/02/23,53.93
1351,787,138,4,26/02/23,34.54
1352,724,83,1,26/02/23,90.16
1353,225,25,3,26/02/23,90.34
1354,532,68,2,26/02/23,42.59
1355,113,61,3,26/02/23,36.82
1356,140,29,4,26/02/23,51.74
1357,559,127,2,26/02/23,94.35
1358,1,19,2,26/02/23,96.33
1359,90,171,4,26/02/23,69.05
1360,654,194,3,26/02/23,57.65
1361,320,74,4,26/02/23,42.05
1362,550,61,3,26/02/23,36.82
1363,805,171,2,26/02/23,69.05
1364,894,153,2,26/02/23,93.43
1365,139,20,4,26/02/23,10.53
1366,511,48,2,26/02/23,27.7
1367,868,87,1,26/02/23,84.97
1368,845,152,2,26/02/23,63.79
1369,259,139,1,27/02/23,10.3
1370,673,110,2,27/02/23,25.42
1371,902,183,4,27/02/23,32.66
1372,690,28,4,27/02/23,92.56
1373,10,197,1,27/02/23,23.76
1374,261,191,4,27/02/23,48.47
1375,919,59,2,27/02/23,51.94
1376,650,133,2,27/02/23,34.15
1377,172,51,4,27/02/23,9312
1378,898,149,2,27/02/23,92.64
1379,13,12,3,27/02/23,87.46
1380,168,50,3,27/02/23,67.71
1381,642,132,2,27/02/23,12.98
1382,596,113,4,27/02/23,30.98
1383,321,170,1,27/02/23,13.65
1384,319,166,4,27/02/23,26.81
1385,613,153,1,27/02/23,93.43
1386,329,14,4,27/02/23,31.64
1387,785,32,2,27/02/23,43.82
1388,777,139,3,27/02/23,10.3
1389,971,189,4,27/02/23,82.77
1390,911,146,1,27/02/23,11.09
1391,920,155,3,27/02/23,38.72
1392,550,55,1,27/02/23,67.76
1393,419,182,2,28/02/23,30.83
1394,606,120,3,28/02/23,30.43
1395,95,75,1,28/02/23,96.74
1396,817,21,4,28/02/23,14.29
1397,581,172,2,28/02/23,85.78
1398,318,133,2,28/02/23,34.15
1399,956,87,2,28/02/23,84.97
1400,236,169,4,28/02/23,53.88
1401,946,59,4,28/02/23,51.94
1402,334,89,3,28/02/23,72.22
1403,885,182,4,28/02/23,30.83
1404,376,150,3,28/02/23,44.32
1405,459,83,2,28/02/23,90.16
1406,137,65,3,28/02/23,17.19
1407,930,64,1,28/02/23,31.05
1408,588,71,2,28/02/23,53.74
1409,995,4,2,28/02/23,22.06
1410,547,193,3,28/02/23,82.2
1411,513,143,2,28/02/23,60.78
1412,296,104,4,28/02/23,86.53
1413,320,150,1,28/02/23,44.32
1414,918,175,3,28/02/23,28.05
1415,572,93,3,28/02/23,29.67
1416,832,174,2,28/02/23,84.7
1417,349,142,4,01/03/23,45.55
1418,840,178,2,01/03/23,11.21
1419,779,148,2,01/03/23,67.98
1420,873,178,3,01/03/23,11.21
1421,229,112,2,01/03/23,11.95
1422,270,161,1,01/03/23,10.95
1423,828,119,2,01/03/23,90.33
1424,798,59,2,01/03/23,51.94
1425,291,43,3,01/03/23,33.47
1426,725,12,2,01/03/23,87.46
1427,165,40,4,01/03/23,24.03
1428,5,118,3,01/03/23,14.55
1429,851,20,2,01/03/23,10.53
1430,379,166,1,01/03/23,26.81
1431,78,131,1,01/03/23,85.13
1432,410,156,3,01/03/23,89.84
1433,574,184,3,01/03/23,51.99
1434,132,90,2,01/03/23,39.33
1435,601,94,4,01/03/23,66.29
1436,749,13,2,01/03/23,18.78
1437,42,66,1,01/03/23,10.05
1438,89,37,4,01/03/23,58.92
1439,402,177,4,01/03/23,39
1440,296,66,4,01/03/23,10.05
1441,840,36,2,02/03/23,99.46
1442,295,182,1,02/03/23,30.83
1443,616,26,3,02/03/23,26.82
1444,526,75,2,02/03/23,96.74
1445,800,200,3,02/03/23,93.91
1446,691,108,4,02/03/23,24.61
1447,637,168,4,02/03/23,71.14
1448,422,43,2,02/03/23,33.47
1449,865,150,1,02/03/23,44.32
1450,23,148,4,02/03/23,67.98
1451,575,8,3,02/03/23,87.2
1452,143,29,3,02/03/23,51.74
1453,993,40,2,02/03/23,24.03
1454,665,158,3,02/03/23,22.27
1455,145,128,1,02/03/23,62.76
1456,225,84,4,02/03/23,74.47
1457,503,116,3,02/03/23,80.45
1458,962,183,3,02/03/23,32.66
1459,974,144,4,02/03/23,30.49
1460,821,174,2,02/03/23,84.7
1461,616,62,3,02/03/23,26.43
1462,104,7,2,02/03/23,58.2
1463,947,45,2,02/03/23,34.44
1464,39,187,3,02/03/23,84.34
1465,947,184,1,03/03/23,51.99
1466,198,176,2,03/03/23,90
1467,646,155,3,03/03/23,38.72
1468,579,181,2,03/03/23,69
1469,391,88,4,03/03/23,72.79
1470,179,73,1,03/03/23,68.55
1471,968,163,1,03/03/23,50.61
1472,554,179,4,03/03/23,85.91
1473,448,37,4,03/03/23,58.92
1474,500,119,2,03/03/23,90.33
1475,15,57,4,03/03/23,84.9
1476,623,8,1,03/03/23,87.2
1477,669,95,4,03/03/23,45.29
1478,289,117,3,03/03/23,77.15
1479,478,110,3,03/03/23,25.42
1480,231,20,2,03/03/23,10.53
1481,923,124,1,03/03/23,97.86
1482,420,53,3,03/03/23,26.27
1483,157,119,4,03/03/23,90.33
1484,550,12,3,03/03/23,87.46
1485,441,177,3,03/03/23,39
1486,97,17,2,03/03/23,94.5
1487,997,64,4,03/03/23,31.05
1488,411,42,4,03/03/23,82.72
1489,951,94,4,04/03/23,66.29
1490,289,157,2,04/03/23,14.43
1491,254,147,4,04/03/23,53.98
1492,196,11,4,04/03/23,58.55
1493,598,98,3,04/03/23,30.55
1494,834,178,3,04/03/23,11.21
1495,522,71,4,04/03/23,53.74
1496,517,108,1,04/03/23,24.61
1497,635,58,1,04/03/23,61.64
1498,842,34,4,04/03/23,49.48
1499,865,20,1,04/03/23,10.53
1500,118,50,2,04/03/23,67.71
1501,806,102,3,04/03/23,64.32
1502,909,138,2,04/03/23,34.54
1503,159,160,3,04/03/23,85.88
1504,815,52,1,04/03/23,80.47
1505,228,15,1,04/03/23,46.59
1506,877,84,4,04/03/23,74.47
1507,216,131,1,04/03/23,85.13
1508,948,37,1,04/03/23,58.92
1509,696,126,4,04/03/23,15.19
1510,15,40,4,04/03/23,24.03
1511,157,72,3,04/03/23,46.64
1512,648,40,1,04/03/23,24.03
1513,261,56,3,05/03/23,70.21
1514,157,151,3,05/03/23,78.87
1515,47,104,2,05/03/23,86.53
1516,324,139,1,05/03/23,10.3
1517,844,110,1,05/03/23,25.42
1518,685,192,2,05/03/23,42.85
1519,130,136,3,05/03/23,73.53
1520,411,93,1,05/03/23,29.67
1521,95,94,3,05/03/23,66.29
1522,627,56,2,05/03/23,70.21
1523,755,60,4,05/03/23,67.3
